tanggal,ihsg,usd_idr,ihsg_ret_1,ihsg_ret_5,ihsg_ret_20,ihsg_sma20,usd_ret_1,usd_ret_5,usd_ret_20,usd_sma20
2021-10-07,6416.39599609375,14232.400390625,-0.0001444910999113258,0.020590790731565667,0.05737708941299169,1.038446617679179,-0.0009546265179699587,-0.010608245351060086,-0.006561313200593832,0.9970339495053262
2021-10-08,6481.76904296875,14170.7998046875,0.010188437078197499,0.04060525176035301,0.06347892615944173,1.045752708561382,-0.004328193716224948,-0.011012925825930275,-0.006171627430456739,0.9930246801677469
2021-10-11,6459.69677734375,14216.0,-0.003405284186875357,0.018448137199119197,0.061026602460303,1.0390773382487655,0.003189671432486607,-0.005943640304873821,0.0014088475626936603,0.9961222989381345
2021-10-12,6486.26708984375,14194.0,0.004113244540082883,0.03152301566618965,0.058274812591421865,1.040362717525981,-0.001547552054023682,-0.007447292052725429,-0.00682915922938232,0.9949209537813848
2021-10-13,6536.90380859375,14221.2001953125,0.007806758193674712,0.018634025729002968,0.06982959303403002,1.0449090885675718,0.0019163164233126917,-0.0017408258239154373,-0.002000042078736164,0.9969271148354619
2021-10-14,6626.11376953125,14219.7001953125,0.013647127684550009,0.03268466808550685,0.08448065201111055,1.054817505192945,-0.00010547632966273479,-0.0008923438748157375,-0.0031406501936626086,0.9969785147890202
2021-10-15,6633.337890625,14078.5,0.0010902500839886642,0.023383870460590872,0.08153786579420186,1.05178090091773,-0.009929899602176273,-0.006513380046267336,-0.014379853191906267,0.9877898828453204
2021-10-18,6658.76806640625,14067.0,0.0038336922075370428,0.030817435542904725,0.09585630939419376,1.0509601042350531,-0.0008168483858365105,-0.010481148002250973,-0.010829055621967565,0.9875165191569569
2021-10-19,6655.998046875,14157.2001953125,-0.0004159957973645101,0.026167740964138764,0.09821235648458848,1.0456112797684207,0.006412184212163163,-0.002592631019268654,-0.011403219488670069,0.9944186477447224
2021-10-21,6632.97216796875,14119.7998046875,-0.0034594179181077767,0.014696309168371613,0.08590115515710295,1.0377172334901454,-0.0026417928763473597,-0.007130227352992513,-0.008266914508340606,0.9922017461935488
2021-10-22,6643.73779296875,14175.0,0.0016230469128135638,0.0026597828003709356,0.08156428071439459,1.0353437444907807,0.0039094177025211785,-0.003143539926899086,-0.007297341159675508,0.9964454845716787
2021-10-25,6625.69677734375,14116.0,-0.0027154918190921418,-0.0011519258339077743,0.07825814780801998,1.0286778498374172,-0.004162257495590849,0.0026636360407714665,-0.01193434361110135,0.9928930360817879
2021-10-26,6656.93701171875,14193.5,0.004715011179175166,-0.00027498400143077806,0.08729151829471071,1.0292579330727514,0.005490223859450305,0.00899267789862801,-0.004034804575117512,0.9985461692439498
2021-10-27,6602.208984375,14175.7001953125,-0.008221202521130677,-0.008081291809461044,0.08000788839754591,1.016951030265504,-0.001254081423715081,0.0013067555551080634,-0.004690174104792,0.9975283064362906
2021-10-28,6524.076171875,14217.099609375,-0.011834344033173072,-0.01641737570068802,0.058664307196207854,1.0021258664024433,0.0029204493246963725,0.006891018713678809,-0.007088682047757255,1.0007989447494852
2021-10-29,6591.34619140625,14229.0,0.010311041404030163,-0.007885862325564319,0.048418337267241984,1.0100973390361192,0.0008370477067736193,0.003809523809523707,-0.010844629822732044,1.0021869354378625
2021-11-01,6552.88916015625,14228.5,-0.005834472979152627,-0.01098867328738351,0.05202311730917342,1.0017167691241222,-3.513950383016162e-05,0.007969679795976292,-0.006986000872653775,1.0025051164800416
2021-11-02,6493.27490234375,14276.599609375,-0.00909740060536568,-0.024585197229129885,0.0237421285481918,0.9914625778249052,0.0033805116052290085,0.005854765165392628,-0.0017062017079225722,1.0059805703235511
2021-11-03,6552.1298828125,14289.900390625,0.00906399025975424,-0.007585203934170948,0.04199729707987099,0.9984362019759685,0.0009316491051039044,0.008056053227639692,-0.0007412055085486147,1.0069553952967247
2021-11-04,6586.44287109375,14366.0,0.005236921259949234,0.009559468279602523,0.026353609211151596,1.0023733239136692,0.005325412164868926,0.010473331039110967,0.008423417099536756,1.011890023362821
2021-11-05,6581.78515625,14414.0,-0.0007071669693199389,-0.0014505436186489362,0.025776021345462086,1.0004054613849536,0.0033412223305024913,0.013001616417176232,0.012759591101345169,1.0146220596180209
2021-11-08,6632.296875,14319.7998046875,0.007674470914936338,0.012117970089678298,0.023223263746883882,1.006931132984152,-0.006535326440439859,0.006416685152159429,0.010514579420613401,1.007462843462041
2021-11-09,6669.9248046875,14252.0,0.0056734386889911725,0.027205055230294928,0.032544565881341025,1.0110304259185101,-0.004734689423891658,-0.001723072023316119,0.002532357906584126,1.0025658566954088
2021-11-10,6683.14501953125,14290.0,0.0019820635510701123,0.019995808853305652,0.030353040810757292,1.0115250129248217,0.0026662924501823504,6.9706136696101595e-06,0.006763421163872074,1.0048996770467622
2021-11-11,6691.341796875,14302.400390625,0.0012264850335874655,0.015926491405797272,0.02362555619653106,1.011583349917326,0.0008677670136458815,-0.004427092396979027,0.00570979904630442,1.0054846224146643
2021-11-12,6651.05419921875,14261.7001953125,-0.006020854841859213,0.010524354916533918,0.003763960377828557,1.0053032314761277,-0.002845689828343656,-0.01056610272564873,0.002953648770587014,1.0024753258111685
2021-11-15,6616.02880859375,14186.7001953125,-0.005266141212488362,-0.0024528555812348696,-0.0026094075587063115,1.0001399939284294,-0.005258840038205981,-0.009294795401499356,0.007685491729410021,0.9968243987074998
2021-11-16,6651.20703125,14185.400390625,0.0053171205377091635,-0.00280629452139336,-0.0011355006032415238,1.0055153238242378,-9.162135448026465e-05,-0.004673000938464789,0.00841688992855616,0.9963186311738356
2021-11-17,6675.80419921875,14274.2001953125,0.003698151005250949,-0.001098408053550659,0.002975684819055635,1.0090827989224254,0.006259943480071639,-0.0011056546317355087,0.008264345943115092,1.0021437710144305
